Product Name,Price (₹),Rating (★),Number of Buyers,Total Sold,Available Stock,Main Category,Sub Category,Discount (%),Seller,Return Policy,Product URL
"Shukla, Bhardwaj and Mittal Occaecati Ultra Jeans 4",34039.6,4.3,1939,3260,779,Fashion,Jeans,42,Flipkart Assured,FALSE,"https://www.flipkart.com/Shukla,-Bhardwaj-and-Mittal-Occaecati-Ultra-Jeans-4-1275"
Jha Inc Qui Pro Laptops 14,221492.81,3.5,159,3429,1534,Electronics,Laptops,0,SuperComNet,FALSE,https://www.flipkart.com/Jha-Inc-Qui-Pro-Laptops-14-9258
"Varkey, Sen and Bains Saepe Plus Laptops 11",24000.32,4.8,8083,9434,3825,Electronics,Laptops,50,RetailNet,FALSE,"https://www.flipkart.com/Varkey,-Sen-and-Bains-Saepe-Plus-Laptops-11-4276"
Khosla-Datta Magni Lite Refrigerators 6,23817.62,3,5074,3059,1238,Appliances,Refrigerators,0,RetailNet,TRUE,https://www.flipkart.com/Khosla-Datta-Magni-Lite-Refrigerators-6-9863
"Sarma, Goswami and Swamy Mollitia Pro T-Shirts 11",1298.88,4.4,2356,3121,199,Fashion,T-Shirts,25,RetailNet,TRUE,"https://www.flipkart.com/Sarma,-Goswami-and-Swamy-Mollitia-Pro-T-Shirts-11-3556"
"Mody, Sachdeva and Dugar Atque Pro Microwaves 6",27450.38,4.8,2300,4008,271,Appliances,Microwaves,24,HomeCare Solutions,TRUE,"https://www.flipkart.com/Mody,-Sachdeva-and-Dugar-Atque-Pro-Microwaves-6-1683"
Chakrabarti-Yadav Dolore Pro Microwaves 10,29105.27,4.7,6684,4921,303,Appliances,Microwaves,0,HomeCare Solutions,FALSE,https://www.flipkart.com/Chakrabarti-Yadav-Dolore-Pro-Microwaves-10-3455
Apte Group Id Plus Refrigerators 9,26308.09,3.4,7250,5945,2509,Appliances,Refrigerators,9,HomeCare Solutions,TRUE,https://www.flipkart.com/Apte-Group-Id-Plus-Refrigerators-9-5439
Nanda-Ghose Dolorem Ultra Smartwatches 4,48835.67,3.9,43,5072,662,Electronics,Smartwatches,25,RetailNet,FALSE,https://www.flipkart.com/Nanda-Ghose-Dolorem-Ultra-Smartwatches-4-7235
Agarwal PLC Vitae Ultra Jeans 10,20202.5,3.6,9487,3964,79,Fashion,Jeans,0,ElectroWorld,FALSE,https://www.flipkart.com/Agarwal-PLC-Vitae-Ultra-Jeans-10-1238
Kumer PLC Nobis Pro Jeans 4,3661.87,4.1,6632,9805,4127,Fashion,Jeans,19,FashionPlus,TRUE,https://www.flipkart.com/Kumer-PLC-Nobis-Pro-Jeans-4-8411
Agarwal-Sharma Culpa Ultra Furniture 14,8546.95,5,3550,2913,2,Home,Furniture,0,MobileHub,FALSE,https://www.flipkart.com/Agarwal-Sharma-Culpa-Ultra-Furniture-14-1361
Saxena Inc Veritatis Plus Microwaves 15,30821.97,4,1994,2149,571,Appliances,Microwaves,0,ElectroWorld,FALSE,https://www.flipkart.com/Saxena-Inc-Veritatis-Plus-Microwaves-15-3431
"Sharaf, Sandal and Kakar Quos Pro Washing Machines 14",27373.17,4.9,6059,5218,1764,Appliances,Washing Machines,26,SuperComNet,FALSE,"https://www.flipkart.com/Sharaf,-Sandal-and-Kakar-Quos-Pro-Washing-Machines-14-8054"
Warrior-Dar Quam Lite Headphones 3,3141.64,3.4,5981,6387,923,Electronics,Headphones,0,RetailNet,TRUE,https://www.flipkart.com/Warrior-Dar-Quam-Lite-Headphones-3-3006
"Virk, Bail and Sathe Ab Pro Dresses 4",32962.69,4.4,5359,6673,1812,Fashion,Dresses,0,SuperComNet,TRUE,"https://www.flipkart.com/Virk,-Bail-and-Sathe-Ab-Pro-Dresses-4-8212"
Bumb-Datta Nesciunt Plus T-Shirts 9,828.48,3.7,9605,5885,264,Fashion,T-Shirts,0,SuperComNet,TRUE,https://www.flipkart.com/Bumb-Datta-Nesciunt-Plus-T-Shirts-9-9240
"Sachdeva, Gera and Patel Soluta Lite ACs 11",40448.43,3.4,4694,2194,422,Appliances,ACs,0,Cloudtail India,FALSE,"https://www.flipkart.com/Sachdeva,-Gera-and-Patel-Soluta-Lite-ACs-11-2089"
Uppal Ltd Culpa Ultra Decor 12,280.1,4.8,3146,6970,3139,Home,Decor,70,ElectroWorld,TRUE,https://www.flipkart.com/Uppal-Ltd-Culpa-Ultra-Decor-12-4647
"Bedi, Bal and Barad Labore Plus Dresses 3",2661.86,4.5,3999,957,317,Fashion,Dresses,35,HomeCare Solutions,FALSE,"https://www.flipkart.com/Bedi,-Bal-and-Barad-Labore-Plus-Dresses-3-1076"
"Kumer, Hayre and Bahri Autem Lite Smartphones 7",78838,3.9,7159,9405,3178,Electronics,Smartphones,69,RetailNet,TRUE,"https://www.flipkart.com/Kumer,-Hayre-and-Bahri-Autem-Lite-Smartphones-7-5606"
Subramaniam Inc Necessitatibus Lite Shoes 10,42899.28,3.1,7903,244,85,Fashion,Shoes,45,RetailNet,FALSE,https://www.flipkart.com/Subramaniam-Inc-Necessitatibus-Lite-Shoes-10-3653
Rout LLC Perspiciatis Ultra Microwaves 7,45126.93,3.7,6708,3705,1636,Appliances,Microwaves,11,MobileHub,FALSE,https://www.flipkart.com/Rout-LLC-Perspiciatis-Ultra-Microwaves-7-2265
Dhingra-Datta Maiores Plus Washing Machines 5,4348.1,4.9,9436,3075,607,Appliances,Washing Machines,17,SuperComNet,FALSE,https://www.flipkart.com/Dhingra-Datta-Maiores-Plus-Washing-Machines-5-5936
Mohan PLC Delectus Plus Kitchenware 11,576.23,3.4,2212,8218,98,Home,Kitchenware,29,SuperComNet,FALSE,https://www.flipkart.com/Mohan-PLC-Delectus-Plus-Kitchenware-11-6590
Bhavsar-Warrior Temporibus Pro ACs 7,342.4,4.2,8126,4917,440,Appliances,ACs,10,ElectroWorld,FALSE,https://www.flipkart.com/Bhavsar-Warrior-Temporibus-Pro-ACs-7-9218
Khalsa Ltd Illum Ultra Headphones 15,32017,3.2,8501,1960,223,Electronics,Headphones,0,Flipkart Assured,TRUE,https://www.flipkart.com/Khalsa-Ltd-Illum-Ultra-Headphones-15-5884
Ravel Inc Culpa Pro Furniture 14,9768.05,4.8,3850,8620,4153,Home,Furniture,51,ElectroWorld,TRUE,https://www.flipkart.com/Ravel-Inc-Culpa-Pro-Furniture-14-8240
"Palla, Trivedi and Nazareth Dolorem Pro Washing Machines 5",3677.84,4,8570,5132,1651,Appliances,Washing Machines,42,SuperComNet,FALSE,"https://www.flipkart.com/Palla,-Trivedi-and-Nazareth-Dolorem-Pro-Washing-Machines-5-8308"
"Master, Chander and Kumer Consectetur Pro T-Shirts 4",1625.3,4.1,2489,8832,1062,Fashion,T-Shirts,28,MobileHub,TRUE,"https://www.flipkart.com/Master,-Chander-and-Kumer-Consectetur-Pro-T-Shirts-4-7343"
"Dara, Narula and Jani Ipsa Plus Dresses 8",8704.5,3.9,7953,9466,4035,Fashion,Dresses,15,FashionPlus,FALSE,"https://www.flipkart.com/Dara,-Narula-and-Jani-Ipsa-Plus-Dresses-8-2790"
Tata Group Voluptates Lite Headphones 4,33114.64,4.6,326,4230,266,Electronics,Headphones,32,Flipkart Assured,FALSE,https://www.flipkart.com/Tata-Group-Voluptates-Lite-Headphones-4-5372
Contractor Ltd Deserunt Lite Refrigerators 10,28293.01,3,159,1206,117,Appliances,Refrigerators,9,Flipkart Assured,TRUE,https://www.flipkart.com/Contractor-Ltd-Deserunt-Lite-Refrigerators-10-2495
Walia-Ramaswamy Temporibus Lite Furniture 3,38172.89,3.8,8669,4893,615,Home,Furniture,23,FashionPlus,FALSE,https://www.flipkart.com/Walia-Ramaswamy-Temporibus-Lite-Furniture-3-3264
Boase-Guha Ad Plus Decor 6,1891.24,4.1,2015,227,79,Home,Decor,57,Cloudtail India,TRUE,https://www.flipkart.com/Boase-Guha-Ad-Plus-Decor-6-9565
Suresh-Raju Ipsam Plus ACs 6,24611.66,4.2,3380,8021,966,Appliances,ACs,28,ElectroWorld,FALSE,https://www.flipkart.com/Suresh-Raju-Ipsam-Plus-ACs-6-9954
Lal Inc Deserunt Plus Washing Machines 7,4530.78,3.6,5544,3045,734,Appliances,Washing Machines,39,Cloudtail India,FALSE,https://www.flipkart.com/Lal-Inc-Deserunt-Plus-Washing-Machines-7-1513
"Konda, Shanker and Jhaveri Explicabo Lite Headphones 7",24357.23,3.6,3779,2211,560,Electronics,Headphones,0,MobileHub,FALSE,"https://www.flipkart.com/Konda,-Shanker-and-Jhaveri-Explicabo-Lite-Headphones-7-5697"
"Sinha, Saran and Soman Architecto Plus Laptops 2",130903.47,3.3,5627,569,141,Electronics,Laptops,51,Flipkart Assured,FALSE,"https://www.flipkart.com/Sinha,-Saran-and-Soman-Architecto-Plus-Laptops-2-2405"
Soni LLC Pariatur Lite Shoes 4,5984.16,4.6,6615,1630,252,Fashion,Shoes,41,RetailNet,FALSE,https://www.flipkart.com/Soni-LLC-Pariatur-Lite-Shoes-4-4199
Muni-Saha Enim Lite Decor 9,35911.3,4.4,8755,837,240,Home,Decor,48,ElectroWorld,TRUE,https://www.flipkart.com/Muni-Saha-Enim-Lite-Decor-9-3648
"Brahmbhatt, Goyal and Krish Reiciendis Pro Dresses 13",44684.48,4.8,6678,9105,1692,Fashion,Dresses,69,SuperComNet,FALSE,"https://www.flipkart.com/Brahmbhatt,-Goyal-and-Krish-Reiciendis-Pro-Dresses-13-9270"
Deshmukh-Prakash Dicta Plus Jeans 15,20130.18,3.6,2805,1492,638,Fashion,Jeans,7,Flipkart Assured,TRUE,https://www.flipkart.com/Deshmukh-Prakash-Dicta-Plus-Jeans-15-8730
Viswanathan LLC Occaecati Plus Jeans 2,38343.31,3.8,7733,6471,1269,Fashion,Jeans,44,Flipkart Assured,TRUE,https://www.flipkart.com/Viswanathan-LLC-Occaecati-Plus-Jeans-2-7565
"Murthy, Bedi and Khare Totam Ultra Washing Machines 7",30134.43,4.5,8045,7708,2187,Appliances,Washing Machines,20,RetailNet,TRUE,"https://www.flipkart.com/Murthy,-Bedi-and-Khare-Totam-Ultra-Washing-Machines-7-3531"
Shere-Barman Fuga Ultra Shoes 6,19316.52,3.8,9705,5979,1781,Fashion,Shoes,53,HomeCare Solutions,FALSE,https://www.flipkart.com/Shere-Barman-Fuga-Ultra-Shoes-6-9088
"Agate, Dora and Zachariah Tempore Lite Microwaves 9",21005.31,3.6,3409,3177,1206,Appliances,Microwaves,0,FashionPlus,FALSE,"https://www.flipkart.com/Agate,-Dora-and-Zachariah-Tempore-Lite-Microwaves-9-9640"
Salvi-Arora Quo Ultra Microwaves 8,22813.73,4.3,9338,3542,856,Appliances,Microwaves,5,Flipkart Assured,FALSE,https://www.flipkart.com/Salvi-Arora-Quo-Ultra-Microwaves-8-7820
Sant-Tella Eum Pro Refrigerators 2,26241.76,4.8,6253,6195,1018,Appliances,Refrigerators,45,MobileHub,FALSE,https://www.flipkart.com/Sant-Tella-Eum-Pro-Refrigerators-2-4479
"Nair, Sachdeva and Behl Laborum Lite Headphones 5",24241.04,4.4,8638,4141,1792,Electronics,Headphones,0,RetailNet,FALSE,"https://www.flipkart.com/Nair,-Sachdeva-and-Behl-Laborum-Lite-Headphones-5-3825"
Zacharia-Pai Neque Plus Smartwatches 10,16696.48,3.9,4654,1724,614,Electronics,Smartwatches,62,MobileHub,FALSE,https://www.flipkart.com/Zacharia-Pai-Neque-Plus-Smartwatches-10-2442
Ram-Chand Nulla Plus Microwaves 9,21964.41,3.1,2533,5691,1805,Appliances,Microwaves,13,MobileHub,FALSE,https://www.flipkart.com/Ram-Chand-Nulla-Plus-Microwaves-9-5683
Rama-Nori Enim Ultra Microwaves 2,46286.05,3,8438,3655,645,Appliances,Microwaves,7,Flipkart Assured,TRUE,https://www.flipkart.com/Rama-Nori-Enim-Ultra-Microwaves-2-5681
Varkey Group Nihil Pro T-Shirts 3,1200.1,4.3,3580,4389,2180,Fashion,T-Shirts,22,Flipkart Assured,TRUE,https://www.flipkart.com/Varkey-Group-Nihil-Pro-T-Shirts-3-9325
"Sankar, Upadhyay and Konda Cupiditate Pro Decor 15",4099.45,3.3,5712,8096,3302,Home,Decor,39,HomeCare Solutions,FALSE,"https://www.flipkart.com/Sankar,-Upadhyay-and-Konda-Cupiditate-Pro-Decor-15-1808"
Vora Ltd Modi Ultra Washing Machines 9,10980.89,4.4,6768,4490,1739,Appliances,Washing Machines,0,RetailNet,FALSE,https://www.flipkart.com/Vora-Ltd-Modi-Ultra-Washing-Machines-9-2570
Kale-Chander Sapiente Ultra Headphones 15,26580.79,3.7,1988,3873,944,Electronics,Headphones,46,FashionPlus,FALSE,https://www.flipkart.com/Kale-Chander-Sapiente-Ultra-Headphones-15-1731
Chaudhari and Sons Omnis Pro Washing Machines 13,15283.58,3.5,413,5186,767,Appliances,Washing Machines,25,SuperComNet,TRUE,https://www.flipkart.com/Chaudhari-and-Sons-Omnis-Pro-Washing-Machines-13-9373
"Rattan, Bahl and Issac Mollitia Pro Lighting 14",30191.68,3.7,4489,5932,242,Home,Lighting,35,Cloudtail India,TRUE,"https://www.flipkart.com/Rattan,-Bahl-and-Issac-Mollitia-Pro-Lighting-14-1694"
"Mistry, Dey and Hans Itaque Pro Smartwatches 6",5176.75,3.8,8056,5560,2746,Electronics,Smartwatches,60,ElectroWorld,TRUE,"https://www.flipkart.com/Mistry,-Dey-and-Hans-Itaque-Pro-Smartwatches-6-3068"
Tiwari-Dua Ipsum Pro Laptops 4,24952.78,4.9,8723,5522,1580,Electronics,Laptops,0,HomeCare Solutions,FALSE,https://www.flipkart.com/Tiwari-Dua-Ipsum-Pro-Laptops-4-3469
"Bhagat, Ratti and Raj Architecto Pro Microwaves 6",19994.58,3.9,9294,4695,1425,Appliances,Microwaves,27,MobileHub,TRUE,"https://www.flipkart.com/Bhagat,-Ratti-and-Raj-Architecto-Pro-Microwaves-6-3479"
Parekh-Andra Perferendis Ultra ACs 1,18497.87,4.8,3442,2884,1243,Appliances,ACs,38,SuperComNet,FALSE,https://www.flipkart.com/Parekh-Andra-Perferendis-Ultra-ACs-1-2410
Patil-Raju Aperiam Lite Smartphones 8,56666.52,3.7,3458,254,57,Electronics,Smartphones,8,Flipkart Assured,TRUE,https://www.flipkart.com/Patil-Raju-Aperiam-Lite-Smartphones-8-6926
"Kari, Rao and Dada Minima Plus ACs 3",11016.19,4,4254,3579,1410,Appliances,ACs,45,Cloudtail India,TRUE,"https://www.flipkart.com/Kari,-Rao-and-Dada-Minima-Plus-ACs-3-6140"
Muni Inc Perferendis Lite Refrigerators 2,29171.73,4.5,4611,4581,559,Appliances,Refrigerators,0,RetailNet,TRUE,https://www.flipkart.com/Muni-Inc-Perferendis-Lite-Refrigerators-2-7848
"Choudhury, Lad and Prabhu Minus Plus Smartphones 10",55232.82,3,3088,6877,1187,Electronics,Smartphones,44,SuperComNet,FALSE,"https://www.flipkart.com/Choudhury,-Lad-and-Prabhu-Minus-Plus-Smartphones-10-9343"
Chander-Bajaj Eius Lite Headphones 1,43507.12,3.1,510,7045,362,Electronics,Headphones,19,SuperComNet,TRUE,https://www.flipkart.com/Chander-Bajaj-Eius-Lite-Headphones-1-5811
"Kale, Chaudhry and Chhabra Sed Lite Microwaves 5",49382.04,3.6,4196,9135,864,Appliances,Microwaves,31,SuperComNet,FALSE,"https://www.flipkart.com/Kale,-Chaudhry-and-Chhabra-Sed-Lite-Microwaves-5-2441"
Sodhi and Sons Nihil Ultra T-Shirts 3,1159.47,4.5,5677,4877,2067,Fashion,T-Shirts,15,MobileHub,TRUE,https://www.flipkart.com/Sodhi-and-Sons-Nihil-Ultra-T-Shirts-3-8458
"Bajwa, Menon and Halder Sunt Pro Lighting 1",20592.58,4.5,2478,759,60,Home,Lighting,35,MobileHub,FALSE,"https://www.flipkart.com/Bajwa,-Menon-and-Halder-Sunt-Pro-Lighting-1-9835"
Gole-Shere Esse Pro Washing Machines 2,24574.65,3.3,2106,1247,309,Appliances,Washing Machines,55,ElectroWorld,FALSE,https://www.flipkart.com/Gole-Shere-Esse-Pro-Washing-Machines-2-4598
Bail-Sidhu Quas Ultra Smartphones 5,9893.08,4.2,7914,5943,1321,Electronics,Smartphones,15,SuperComNet,TRUE,https://www.flipkart.com/Bail-Sidhu-Quas-Ultra-Smartphones-5-9265
Bakshi LLC Odit Pro Laptops 8,76076.53,4.4,6532,8753,4140,Electronics,Laptops,0,MobileHub,FALSE,https://www.flipkart.com/Bakshi-LLC-Odit-Pro-Laptops-8-9046
Sha-Khurana Facilis Pro Kitchenware 1,23402.55,4.2,1897,4707,486,Home,Kitchenware,53,Cloudtail India,FALSE,https://www.flipkart.com/Sha-Khurana-Facilis-Pro-Kitchenware-1-7677
Mane LLC Fugit Ultra Microwaves 7,46625.93,3.7,6113,5279,1626,Appliances,Microwaves,57,Flipkart Assured,TRUE,https://www.flipkart.com/Mane-LLC-Fugit-Ultra-Microwaves-7-6801
Parmer-Saini Necessitatibus Ultra ACs 10,28142.05,4.4,5318,9061,1980,Appliances,ACs,0,FashionPlus,TRUE,https://www.flipkart.com/Parmer-Saini-Necessitatibus-Ultra-ACs-10-6436
Dyal-Wagle Sint Ultra Dresses 5,48414.19,4.7,1456,1834,780,Fashion,Dresses,30,SuperComNet,FALSE,https://www.flipkart.com/Dyal-Wagle-Sint-Ultra-Dresses-5-2555
Dugar PLC Blanditiis Lite ACs 14,48676.18,4.6,6517,7542,292,Appliances,ACs,29,Flipkart Assured,TRUE,https://www.flipkart.com/Dugar-PLC-Blanditiis-Lite-ACs-14-7910
Bahri-Sule Quae Plus ACs 3,19480.75,3.2,4811,6636,1959,Appliances,ACs,0,RetailNet,FALSE,https://www.flipkart.com/Bahri-Sule-Quae-Plus-ACs-3-4713
"Sethi, Varughese and Sem Officiis Plus Shoes 15",17016.38,3.5,6518,2393,214,Fashion,Shoes,36,Cloudtail India,TRUE,"https://www.flipkart.com/Sethi,-Varughese-and-Sem-Officiis-Plus-Shoes-15-6995"
Borra and Sons Nihil Ultra Decor 5,49188.97,4.8,904,7089,3420,Home,Decor,54,Flipkart Assured,TRUE,https://www.flipkart.com/Borra-and-Sons-Nihil-Ultra-Decor-5-8263
"Yogi, Vaidya and Wali Vero Lite Jeans 8",18005.79,4.8,7779,5638,2489,Fashion,Jeans,56,HomeCare Solutions,FALSE,"https://www.flipkart.com/Yogi,-Vaidya-and-Wali-Vero-Lite-Jeans-8-8077"
Ramaswamy-Doctor Reiciendis Plus Lighting 11,27971.85,4.5,5147,8173,3618,Home,Lighting,50,Flipkart Assured,TRUE,https://www.flipkart.com/Ramaswamy-Doctor-Reiciendis-Plus-Lighting-11-1982
Shere PLC Nemo Ultra T-Shirts 2,1776.39,3.6,9688,6865,529,Fashion,T-Shirts,0,Cloudtail India,TRUE,https://www.flipkart.com/Shere-PLC-Nemo-Ultra-T-Shirts-2-3818
Deep Ltd Deleniti Plus Refrigerators 3,75114.37,3.3,9782,9335,2422,Appliances,Refrigerators,0,HomeCare Solutions,TRUE,https://www.flipkart.com/Deep-Ltd-Deleniti-Plus-Refrigerators-3-7515
"Sundaram, Dass and Dubey Nisi Ultra Furniture 1",36379.83,4.4,1676,4272,1532,Home,Furniture,65,RetailNet,TRUE,"https://www.flipkart.com/Sundaram,-Dass-and-Dubey-Nisi-Ultra-Furniture-1-7248"
"Jhaveri, Vala and Nagi Natus Plus Dresses 15",9043.51,4.1,5159,9524,3413,Fashion,Dresses,25,ElectroWorld,TRUE,"https://www.flipkart.com/Jhaveri,-Vala-and-Nagi-Natus-Plus-Dresses-15-7488"
"Rai, Dani and Upadhyay Odit Ultra Kitchenware 10",39547.1,4.9,3358,1621,236,Home,Kitchenware,60,ElectroWorld,FALSE,"https://www.flipkart.com/Rai,-Dani-and-Upadhyay-Odit-Ultra-Kitchenware-10-3712"
Pandya LLC Corporis Pro Laptops 7,120104.66,4.7,2045,6581,2042,Electronics,Laptops,66,MobileHub,TRUE,https://www.flipkart.com/Pandya-LLC-Corporis-Pro-Laptops-7-8370
Sarin-Pau Sed Ultra Shoes 5,43801.28,4.4,4778,9043,3663,Fashion,Shoes,10,HomeCare Solutions,FALSE,https://www.flipkart.com/Sarin-Pau-Sed-Ultra-Shoes-5-4405
Ramachandran Ltd Repellat Pro T-Shirts 9,974.53,4.9,8517,2852,665,Fashion,T-Shirts,49,Cloudtail India,TRUE,https://www.flipkart.com/Ramachandran-Ltd-Repellat-Pro-T-Shirts-9-6808
Lalla-Rajan Quidem Plus Microwaves 14,14072.17,3.9,1757,9109,1492,Appliances,Microwaves,54,FashionPlus,TRUE,https://www.flipkart.com/Lalla-Rajan-Quidem-Plus-Microwaves-14-2766
Kulkarni Ltd Occaecati Pro Lighting 15,40383.51,4.3,8095,9670,4310,Home,Lighting,45,Cloudtail India,TRUE,https://www.flipkart.com/Kulkarni-Ltd-Occaecati-Pro-Lighting-15-2392
Sahota Inc Earum Pro Headphones 8,36046.42,4.2,4127,3544,710,Electronics,Headphones,40,HomeCare Solutions,TRUE,https://www.flipkart.com/Sahota-Inc-Earum-Pro-Headphones-8-5735
"Sabharwal, Mander and Sarkar Porro Plus Smartphones 13",125404.39,3.1,5520,1392,26,Electronics,Smartphones,9,FashionPlus,TRUE,"https://www.flipkart.com/Sabharwal,-Mander-and-Sarkar-Porro-Plus-Smartphones-13-1559"
Tella-Kaul Corporis Ultra Smartphones 2,80917.45,4.6,5180,6417,2839,Electronics,Smartphones,0,ElectroWorld,TRUE,https://www.flipkart.com/Tella-Kaul-Corporis-Ultra-Smartphones-2-6737
"Tandon, Mitter and Taneja In Pro Smartphones 7",137831.46,4.7,7050,2456,1009,Electronics,Smartphones,19,FashionPlus,FALSE,"https://www.flipkart.com/Tandon,-Mitter-and-Taneja-In-Pro-Smartphones-7-3843"
Kapur and Sons Laudantium Ultra Smartphones 14,84877.67,4.7,4024,1851,118,Electronics,Smartphones,20,Flipkart Assured,TRUE,https://www.flipkart.com/Kapur-and-Sons-Laudantium-Ultra-Smartphones-14-5177
Bhatia-Jani Occaecati Pro Refrigerators 6,14002.94,3.1,8003,6642,3289,Appliances,Refrigerators,26,RetailNet,FALSE,https://www.flipkart.com/Bhatia-Jani-Occaecati-Pro-Refrigerators-6-5333
"Wali, Ganguly and Natt Illum Pro Jeans 12",16081.76,4.4,7111,6023,1755,Fashion,Jeans,0,ElectroWorld,FALSE,"https://www.flipkart.com/Wali,-Ganguly-and-Natt-Illum-Pro-Jeans-12-1908"
Sarma-Bhatti Eaque Plus Headphones 6,32570.86,4.8,4157,7270,180,Electronics,Headphones,6,ElectroWorld,FALSE,https://www.flipkart.com/Sarma-Bhatti-Eaque-Plus-Headphones-6-8265
Subramaniam Ltd Accusamus Plus Dresses 13,43577.31,4,8877,9281,673,Fashion,Dresses,61,FashionPlus,TRUE,https://www.flipkart.com/Subramaniam-Ltd-Accusamus-Plus-Dresses-13-6840
"Wason, Roy and Gade Eius Pro T-Shirts 5",298.53,5,5781,2766,495,Fashion,T-Shirts,0,MobileHub,TRUE,"https://www.flipkart.com/Wason,-Roy-and-Gade-Eius-Pro-T-Shirts-5-1388"
Brahmbhatt Inc Qui Ultra ACs 15,38619.87,3.8,7584,9316,1838,Appliances,ACs,0,SuperComNet,FALSE,https://www.flipkart.com/Brahmbhatt-Inc-Qui-Ultra-ACs-15-1539
Tak-Kalla Vero Pro Shoes 5,48341.36,3.8,6657,3598,372,Fashion,Shoes,0,ElectroWorld,TRUE,https://www.flipkart.com/Tak-Kalla-Vero-Pro-Shoes-5-6908
More Group Unde Plus Microwaves 3,14268.08,3.5,7312,2842,506,Appliances,Microwaves,0,HomeCare Solutions,TRUE,https://www.flipkart.com/More-Group-Unde-Plus-Microwaves-3-2331
Dash Group Dicta Pro Decor 11,22604.02,4.8,4496,9608,2781,Home,Decor,0,ElectroWorld,TRUE,https://www.flipkart.com/Dash-Group-Dicta-Pro-Decor-11-2711
"Jha, Chada and Pillai Hic Plus Refrigerators 3",24978.64,3.5,4579,7381,2298,Appliances,Refrigerators,63,RetailNet,TRUE,"https://www.flipkart.com/Jha,-Chada-and-Pillai-Hic-Plus-Refrigerators-3-5863"
Ram-Babu Perspiciatis Pro Refrigerators 10,31291.46,3.1,401,4480,501,Appliances,Refrigerators,0,Flipkart Assured,TRUE,https://www.flipkart.com/Ram-Babu-Perspiciatis-Pro-Refrigerators-10-5717
Anne Group Error Ultra Laptops 7,50569.16,3.8,4862,2804,584,Electronics,Laptops,30,Cloudtail India,TRUE,https://www.flipkart.com/Anne-Group-Error-Ultra-Laptops-7-6654
Singhal-Nanda Vero Ultra T-Shirts 9,1807.21,4.5,2950,556,216,Fashion,T-Shirts,0,Flipkart Assured,FALSE,https://www.flipkart.com/Singhal-Nanda-Vero-Ultra-T-Shirts-9-6992
Setty Group Dolore Plus Headphones 3,28892.15,4.5,8056,6491,2159,Electronics,Headphones,22,HomeCare Solutions,FALSE,https://www.flipkart.com/Setty-Group-Dolore-Plus-Headphones-3-9912
Ravel LLC Accusantium Plus ACs 8,23396.06,3.2,6085,3119,319,Appliances,ACs,41,ElectroWorld,FALSE,https://www.flipkart.com/Ravel-LLC-Accusantium-Plus-ACs-8-1391
"Sama, Bhagat and Agarwal Tempore Pro Smartwatches 11",21032,4.1,4585,96,35,Electronics,Smartwatches,22,MobileHub,TRUE,"https://www.flipkart.com/Sama,-Bhagat-and-Agarwal-Tempore-Pro-Smartwatches-11-3793"
Chahal LLC Ducimus Ultra Microwaves 15,28229.16,4.7,3349,2274,57,Appliances,Microwaves,31,ElectroWorld,FALSE,https://www.flipkart.com/Chahal-LLC-Ducimus-Ultra-Microwaves-15-3239
"Dhawan, Solanki and Chand Iusto Ultra Headphones 4",12660.46,3.4,6551,6094,2938,Electronics,Headphones,19,FashionPlus,TRUE,"https://www.flipkart.com/Dhawan,-Solanki-and-Chand-Iusto-Ultra-Headphones-4-6762"
Hegde-Kale Quas Pro Lighting 12,47151.03,3.6,6233,6281,3081,Home,Lighting,46,SuperComNet,TRUE,https://www.flipkart.com/Hegde-Kale-Quas-Pro-Lighting-12-4402
"Buch, Varma and Biswas Ab Plus Shoes 12",8019.18,4.7,2699,4234,1538,Fashion,Shoes,42,FashionPlus,FALSE,"https://www.flipkart.com/Buch,-Varma-and-Biswas-Ab-Plus-Shoes-12-1337"
Brahmbhatt Ltd Ad Plus ACs 3,15649.28,4.8,9176,4664,893,Appliances,ACs,0,SuperComNet,TRUE,https://www.flipkart.com/Brahmbhatt-Ltd-Ad-Plus-ACs-3-5600
Karan-Sinha Placeat Lite T-Shirts 15,977.45,4.7,7664,3657,1783,Fashion,T-Shirts,49,FashionPlus,TRUE,https://www.flipkart.com/Karan-Sinha-Placeat-Lite-T-Shirts-15-9105
Hegde-Ravel Debitis Pro ACs 15,38764.52,4,7184,3493,22,Appliances,ACs,26,MobileHub,TRUE,https://www.flipkart.com/Hegde-Ravel-Debitis-Pro-ACs-15-9638
Mutti-Som Quaerat Ultra Jeans 8,6797.5,4.6,1634,4212,1640,Fashion,Jeans,25,SuperComNet,TRUE,https://www.flipkart.com/Mutti-Som-Quaerat-Ultra-Jeans-8-2247
